video_url,comment_author,comment_text,comment_likes
https://www.tiktok.com/@rythmx_studio/video/7362966120850001157,Unknown,Hello am a nurse from ghana with passed cbt and Ielt. Can u pls recommend me to your hospital to apply for job na job search has not been an easy road,0
https://www.tiktok.com/@rythmx_studio/video/7362966120850001157,Unknown,Rasta Man,0
https://www.tiktok.com/@rythmx_studio/video/7362966120850001157,Unknown,🥰🥰🥰🥰,0
https://www.tiktok.com/@rythmx_studio/video/7362966120850001157,Unknown,👌✌️❤️,0
https://www.tiktok.com/@rythmx_studio/video/7362966120850001157,Unknown,Watwa Rasta no???,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,"Abena , please the midwives too need jobs",0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,I assist nurse,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,You are doing good job 🥰,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,what about Nurse Assistants sis,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,what about Enrolled nurse please?,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,I am a nursing assistant,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,please how about caregiving,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,your doing a great job ma'am good 👍,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,am a nursing assistant,0
https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,Unknown,Hello,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Ghana have pretty woman,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Finalement c’est pas si mal👀 le Ghana 🇬🇭,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,"Ghanaian people is a very nice people, I have too much respect for them...",0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,TANA from GHANA,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,"3-2 Pa iya e, 2-1 ogun de lo ma pa mumsy yin",0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Gals Dey Uk paa Eii 😂,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,H3lloooo darling....such a heartwarming response 👌👌👌👌👌,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,What are my sisters doing there 😂😂😂,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,We showed Ghana how to win football matches Nigerians gather here let's cause Wahala 🤣🤣🤣,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Ghana no dey carry last 🔥🔥,0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,And tell them the strictness at the job site 😏tell them how they can work 24 hrs and not be messing around with phones,0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,How about living expenses in the US?,0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,"I’m as RN in America make $2,500 for week",0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,And Ghana koraaa we do more work. Nansins kwa,0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,I’m died…😅😅😅,0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,"In Ca RN it's 75 to 120 hourly, LPN or LVN is 45 to 55 Hourly CNA or PCA is 35 to hourly This is hospital i don't know how much for facility ........ go sell that house and come.",0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,Rn takes 4000$ in two weeks. But depends on the state and the hourly rate 🇺🇸😂,0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,NClex now have a center in Kenya,0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,"U.S. R.N. Can easily make 10,000USD a month! Most do in 2025",0
https://www.tiktok.com/@happyesenam/video/7428221853782592811,Unknown,absolutely sis💯,0
https://www.tiktok.com/@nana_akua_holdbrooke17/video/7163278150607064322,Unknown,So one should finish with the Ielts before applying?,0
https://www.tiktok.com/@nana_akua_holdbrooke17/video/7163278150607064322,Unknown,@nana_akua_holdbrooke17,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,"We want to do it even here in Ghana but those old nurse managers, in-charges and DDNS no gree give us 😂",0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,"Yes ooo I release when I was in labor Eii I saw nurses and doctors with tattoos, nose piercings, long nails in the America here , and I told one of dem not my country called Ghana 🤣🤣",0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,Why there’s no professional adjustment from abroad???,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,Have u seen me cossss…it’s true,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,Am just left with tattoo p3😅😅😂,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,Try that with Gh nursing 😂😂😂😂😂😂😂😂😂 u will cry eiiiiiiii,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,Am done piercing I even went for the tattoo last month 😂😂,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,any Zambian 🇿🇲 here 😂😂😂😂😂,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,really,0
https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,Unknown,true mouom,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,Please am an ophthalmic nurse who just arrived in Germany. I have A1 certificate. Please what should I do so that I can practice here plo,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,My first time seeing your video are you around Essen please,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,You look so cute ✨,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,Eiii volger😂😂💖,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,Sandra❤️,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,Where is your office?,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,I love it,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,saw u last week,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,Afya will wanna visit your office in bremen too,0
https://www.tiktok.com/@afyaamoako/video/7456431648687590678,Unknown,Nurse papapaa 😍🥰😍🥰,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,Eiiii what are you trying to tell us here 😂😂😂😂,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,hmmmmmmm I left my radiography course....chaiiiiiii,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,🤣🤣🤣🤣🤣🤣🤣🤣 what kind of advice is this,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,Hahhahhahahha nursing in NHS will make u understand the word rest room😄😄,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,Real😂,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,👌Real gee 😅,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,Louder😂😂😂😂😂😂 no weekends off and you will be going for night too. Ahisem😂😂😂,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,career counselor 😂😂😂,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,I’m coming for this shirt 🔥🔥🔥,0
https://www.tiktok.com/@_k.boateng/video/7477179557372726530,Unknown,all the stress for 34k? dabi,0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,"Nice one, do you do physical training?",0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,"Legible, valid and signed 😂😂😂😂",0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,am interested,0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,Sir stunner 🔥✌️,0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,Hello pls check ur inbox,0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,Hii 🥰🥰🥰please hii how cn I talk to you,0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,I love this 🥰,0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,thank you for this,0
https://www.tiktok.com/@nursestunnar/video/7091212704223988997,Unknown,Good,0
https://www.tiktok.com/@kayla.kale/video/7543236443645218070,Unknown,Asem aba,0
https://www.tiktok.com/@kayla.kale/video/7543236443645218070,Unknown,"He was using someone’s nkrataa which he pays monthly for,He didn’t steal any id.",0
https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,Unknown,That's nice of you dear😂😂,0
https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,Unknown,please do kole bu offer NAC,0
https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,Unknown,Does your school offer a degree?,0
https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,Unknown,Pls do they offer diploma and how much is the entrance fee too please?,0
https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,Unknown,pls do you offer public nursing,0
https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,Unknown,"@Joyce Owusu:If you are interested to travel and work in any country you want, with a visa sponsorship just follow me and dm me for more info ☎️+233539115328☎️",0
https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,Unknown,3s3 mo ara 😂😂😂,0
https://www.tiktok.com/@lyn.nyark/video/7550037124049947926,Unknown,Log in,0
https://www.tiktok.com/@thebiznurse/video/7493825349193633029,Unknown,What is the university of debbie?,0
https://www.tiktok.com/@thebiznurse/video/7493825349193633029,Unknown,I am an enrolled nurse currently in the uk and I am interested in this course sir,0
https://www.tiktok.com/@thebiznurse/video/7493825349193633029,Unknown,Kindly enlighten me more on the access route to bsc,0
https://www.tiktok.com/@thebiznurse/video/7493825349193633029,Unknown,Right,0
https://www.tiktok.com/@thebiznurse/video/7493825349193633029,Unknown,“Darby” sir,0
https://www.tiktok.com/@kafuidey7/video/7135015684907584774,Unknown,🇨🇦 VACANCY🇨🇦 🇨🇦VACANCY🇨🇦 🇨🇦 VACANCY🇨🇦 WhatsApp or Contact +233533176594 We're a title organizations called AFRICA LINKS TRAVEL AND WORK,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,Beautiful Queen 🥰🥰🥰,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,😍😍 there goes my Twin,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,Powerful powerful,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,That low key dimples giving me good vibes. Stunning.,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,Call me when you get to central London 🥰🥰,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,Fine girl 🫶🏾,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,Hiya,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,beautiful,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,Nice….,0
https://www.tiktok.com/@nursegifty/video/7412677938686086433,Unknown,❤️❤️❤️❤️cute,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,I’ve been trying to order from them but they don’t respond the phone,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,Why did you live in nsawam ? 😄,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,Nsawam Market paaa,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,Thank you for this! We appreciate it 🙏🏾,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,You see that malt can drink in the fridge is 0.50p I always go there to buy like 50 anytime I go there,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,"I was going for my certificate 2 years after completing school from the regional office,they said my hair is not prescribed so I should go and unbraid and come back.eiiii asem oo,nursing erh😂😂😂",0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,Say it again. They said now no more scrub for night again only uniform with apron and cap with black shoe if not that they won’t know who is a senior,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,what abt the cap on our head 😂😂 😂 . meaning what??? God help us oo,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,If we wanna do everything the west does then let’s accept trumu trumu eh☹️? It’s also accepted over there.y de double standards?,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,Ur hair shdnt touch your uniform,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,One patient ask me to tatoo her name on my neck 😂🤪,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,They told me my bag doesn’t look professional I shouldn’t use it again😂😂😂😂,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,sometimes they say wotw3 so afu nti k) yi bra ansa,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,They will tell u no two earrings,0
https://www.tiktok.com/@kofilondon3/video/7307640977798253856,Unknown,David be careful wai 😂😂😂😂😂,0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,"Please disconnect it I want to go to the washroom 😎, few minutes later “ maame nurse Maba oo”😂",0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,"At my side,everyone’s baby is coming.Ohh Lord of Midwifery 😂😂😂",0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,Especially night shift 😂😂😂😂,0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,Infusion? They say drip over here 😅😅😅,0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,"especially female ward 😅😅 i want to eat , to go to washroom and maba connect it for me.",0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,It's like the end of the world for them when blood starts to leak back into the tube😂,0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,when one pt decided to frustrate u by urinating every 2 mins..,0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,"you are the luckiest if you hear my infusion is finished,if you are not lucky then my water is finished 🤣🤣🤣",0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,you have 28pt and all of them will want you to attend to them immidiatly they need u.even when they see u are busy with one pt. lik i shold shear my s,0
https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,Unknown,😂😂 😂 am always tempted to say it doesn't eat people when its finished nktt,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,"not because of oil, Ghanaians are really good people,,and hardworking,",0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,When did GH discover oil bigger than Saudi??,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,how can Ghana have more oil than Saudi,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,Can’t you do without Nigeria name 😒,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,Not much oil discovered in Ghana. Secondary most of Ghanaians convicted in UK are actually Nigerians citizens holding Ghana Passport/ID,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,far from that Ghana have no criminals record in the world 99 pacent criminals records are Nigeria in Africa and the world 💯,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,Good name is better than Riches. May God bless Our home Land Ghana 🇬🇭,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,And why call Nigeria name😏😏😏,0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,"Go Ghana, my motherland, I'm proud of you 🥰",0
https://www.tiktok.com/@the.latest6/video/7542142703325170966,Unknown,@That beautiful soul 😘: Am proud to say am a Ghanaian 🇬🇭 💪🤝😌🥹,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,Braider in Birmingham n London,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,yea am in London,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,I live in London,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,I think I know you in Barking.,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,Yes 👍 we can I am in London,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,I'm available,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,43 male in the uk 🇬🇧,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,Definitely…I’m in Nottingham,0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,"Hey pretty, where in UK are you please",0
https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,Unknown,Anyone in Cornwall here,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,Uncle too pure for this world man 😭,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,He’s British born With the fresh accent 😂,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,I rarely have no words…,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,😂😂 bless his heart,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,One Love for those that come here to be a part of a nation and culture. 🫶🏻,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,Did the British intergate with Ghana when they colonized it?,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,🤭😂 British man: u got me u can stay..,0
https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,Unknown,he seems chill,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,Linda Asare Ghana 🇬🇭 48 years,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,hello,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,Am interested in uk,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,"i,love her",0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,I'm interested of the ohemaa im a Ghanaian staying in Accra age 66yrs,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,Hm 🤔🤔🤔ohemaa single?,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,"Am 58 , very interested,I live in Belfast",0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,am single from 🇬🇭 43yrs,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,am single and searching from Ghana 🇬🇭,0
https://www.tiktok.com/@princess.michy2/video/7544445268259867926,Unknown,yes am interested my age is 54 years,0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,So please which band is certificate in Community health nursing.,0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,God bless you for this paaa,0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,"Please i have done nursing assistant course in Dubai,can i apply for work or student visa?",0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,Good evening,0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,we are not their size🤣,0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,"Please which band is degree nurse, General nursing?",0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,"I love your live broadcast, follow me, I will always support you 💜 and I will help you get more gifts. Many of your friends are following me",0
https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,Unknown,New to your page done with my IELTS with an overall band of 6.5 can you assist me,0
https://www.tiktok.com/@tiktok.pro969/video/7519512811718937887,Unknown,Eiii I’m a Ghanaian nurse ooo😂😂😂😂but….😂😂😂😂,0
https://www.tiktok.com/@tiktok.pro969/video/7519512811718937887,Unknown,hmmm,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,amine 🤲 🤲,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,Ameen summa Ameen,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,🥰🥰🥰Masha Allah beautiful 🥰🥰,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,MASHA ALLAH🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,mashalah,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,aminé,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,MashAllah,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,Amine🙏,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,Amen❤️❤️🙏,0
https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,Unknown,Masha Allah,0
https://www.tiktok.com/@sethdarkoagyemang/video/7533342762666560790,Unknown,"please can you find out for me .I was a diploma midwife but I hold BSC in Midwifery before I travelled to uk.am already working in NHS but not my field,I have my English proficiency, transcript of BSC please what are my chances can I continue to register with UK NMC or is there any exams to write if so please what are they?? since am ready in the system working at NHS thanks 🙏",0
https://www.tiktok.com/@sethdarkoagyemang/video/7533342762666560790,Unknown,I really needed this clarity. Much love,0
https://www.tiktok.com/@sethdarkoagyemang/video/7533342762666560790,Unknown,"my junior brother just passed CBT. diploma in mental health. any help please,",0
