video_url,comment_author,comment_text,comment_likes
https://www.tiktok.com/@lyn.nyark/video/7455984624431418656,Unknown,Hello everyone. Upgrade your previous failed scores. For those taking the OET/IELTS test soon exact questions and answers are available for January February. For more info dm +44 7879 548891,0
https://www.tiktok.com/@nana_akua_holdbrooke17/video/7163278150607064322,Unknown,So one should finish with the Ielts before applying?,0
https://www.tiktok.com/@nana_akua_holdbrooke17/video/7163278150607064322,Unknown,@nana_akua_holdbrooke17,0
https://www.tiktok.com/@kafuidey7/video/7135015684907584774,Unknown,🇨🇦 VACANCY🇨🇦 🇨🇦VACANCY🇨🇦 🇨🇦 VACANCY🇨🇦 WhatsApp or Contact +233533176594 We're a title organizations called AFRICA LINKS TRAVEL AND WORK,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,I’ve been trying to order from them but they don’t respond the phone,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,Nsawam Market paaa,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,Why did you live in nsawam ? 😄,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,Thank you for this! We appreciate it 🙏🏾,0
https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,Unknown,You see that malt can drink in the fridge is 0.50p I always go there to buy like 50 anytime I go there,0
https://www.tiktok.com/@suspensussss/video/7506653656343743766,Unknown,Only 3yesrs?,0
https://www.tiktok.com/@suspensussss/video/7506653656343743766,Unknown,I think i remember this video. I didn't watch it at all but remember seeing it on mainstream media years ago,0
https://www.tiktok.com/@suspensussss/video/7506653656343743766,Unknown,Dear god,0
https://www.tiktok.com/@suspensussss/video/7506653656343743766,Unknown,3 year's for Christ's sake people got that long for hurty words .,0
https://www.tiktok.com/@suspensussss/video/7506653656343743766,Unknown,that thing is not British 👍👍👍👍👍👍,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,"Only this gifts alone are okay, even if no one sprays money",0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,"je veux pas de cadeau ni de grand mariage je veux de l'amour, être heureux et prier avec mon mari et mes enfants dans le foyer présent et futur 🙏🥰",0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,The gifts are small,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,This one I'm seeing marriage video this early morning Lord i tap into this oo in Jesus Name Amen 🙏,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,the guy that bought a set of pot is mommy's close friend.,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,Je me connecte à cette grâce 🙏🏾,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,eii who else saw the woman 🤣,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,I receive gifts of love in Jesus mighty name 🙏,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,Am enjoying the comment section 💃💃💃😂😂😂😂is like some beef is going on 🤣🤣🤣🤣🤣😎🛌,0
https://www.tiktok.com/@djkingbizzy1/video/7278424080993275179,Unknown,Les vrais amis 🥰🥰,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,what a beauty 💓💓💓,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,Erica you are so beautiful 😍❤️and I'm Eric too I'm very cute 🥺 perfect combo,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,hi give me a call,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,"Pretty of you,Dear.",0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,fresh gal noaa nie🥰,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,"aaa who are you, wow beauty paaaa nie",0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,Heya 😅😍,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,beautiful Erica 🥰🥰,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,Ghana girls with black skin are always beautiful,0
https://www.tiktok.com/@erica_baffour/video/7480146221806505221,Unknown,Your lips and smiles 🥰 so cute,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Ghana have pretty woman,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,"Ghanaian people is a very nice people, I have too much respect for them...",0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,TANA from GHANA,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,"3-2 Pa iya e, 2-1 ogun de lo ma pa mumsy yin",0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Ghana women ❤️❤️❤️💯,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Finalement c’est pas si mal👀 le Ghana 🇬🇭,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,Gals Dey Uk paa Eii 😂,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,are the end Nigeria 2 Ghana 1 🤣🤣🤣🤣,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,What are my sisters doing there 😂😂😂,0
https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,Unknown,H3lloooo darling....such a heartwarming response 👌👌👌👌👌,0
https://www.tiktok.com/@suyagarden_/video/7527621317349330198,Unknown,"""Ghanaian""",0
https://www.tiktok.com/@suyagarden_/video/7527621317349330198,Unknown,Is it pork or chicken?😭,0
https://www.tiktok.com/@suyagarden_/video/7527621317349330198,Unknown,This was so so good at GPITP! Brought back memories,0
https://www.tiktok.com/@suyagarden_/video/7527621317349330198,Unknown,Please what is the full address,0
https://www.tiktok.com/@suyagarden_/video/7527621317349330198,Unknown,Please what type and brand of sausage is this?🙏,0
https://www.tiktok.com/@suyagarden_/video/7527621317349330198,Unknown,suya is nigerian,0
https://www.tiktok.com/@suyagarden_/video/7527621317349330198,Unknown,The best to do it 🤤❤️,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,Obi s3 it’s giving aba fresh our day 😫,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,We are in this together wai😂,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,"All those saying they are not going,have Vvip tickets(front seat bam) 😂",0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,You’re not alone sis,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,Sister you need to come wai 😁,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,I’m sleeping abeg😂😂😂😂,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,I'm in bed 😭. my anxiety no go gree me go,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,Me too 🤣🤣🤣🤣,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,We large abeg 😂😅,0
https://www.tiktok.com/@raen_beauty_hub/video/7524685382550654214,Unknown,You are not alone dear😂,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,I won't fail biaa😄😄😄,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,taste 🔥🔥🔥🔥🔥,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,One only Akosua😮‍💨🔥,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,Nice dress,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,Everything in its right proportion 🥰,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,heavy duty Jessy 😍,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,Fallen already 💯♥️♥️,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,Beautiful,0
https://www.tiktok.com/@akosua_jenfua/video/7471730781665135894,Unknown,are from NKZ ?,0
https://www.tiktok.com/@ghanainu/video/7488415368147455263,Unknown,Log in,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,"My dear, I don’t think you read my message well. What you’re saying now is what I said in my message.",0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,yeah that's exactly what she said dear..thanks for letting us know.,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,Yes you need transit visa because you don’t have British passport . If it was British passport you will have pass peacefully,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,The person said uk passport not permit. There’s a difference. You don’t need a transit visa with a uk passport,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,That’s true,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,Sorry guys I miss understood the question 😅,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,"Yea, if you hold a Ghanaian passport",0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,I am Nigerian and often fly with KLM to Lagos and I always have to go get a transit visa. It’s only if you have a UK passport or member of the EU,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,True 🥰🥰🥰,0
https://www.tiktok.com/@abigailamachapaman/video/7143209756474281221,Unknown,shingy visa,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,It is not easy spending pounds without converting UK,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,😂😂😂 😁😁😁 eeii yes,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,Wei😂,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,👍🏾👍🏾👍🏾,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,Anyone doing projects back home 🇬🇭🇬🇭🇬🇭 and need plumber please am available thanks,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,yr mouth come ooo,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,🇨🇦 VACANCY🇨🇦 🇨🇦VACANCY🇨🇦 🇨🇦 VACANCY🇨🇦 WhatsApp or Contact +233533176594 We're a title organizations called AFRICA LINKS TRAVEL AND WORK,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,":✈️🇨🇦 Fastline_Travels_and_Work:🌍Job vacancies with Visa Sponsorship to Canada Work and Pay +233536389361 FastlineTravel and Work In Canada with free Visa, Accommodations with Feeding🇨🇦🌎🌎",0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,Are you wondering how to get Canadian Visa and travel to Canada with Free Visa Sponsorship and work permit? If yes then this is your opportunity. Call or WhatsApp +233533655066,0
https://www.tiktok.com/@mustaphabekoe/video/7373835045544512774,Unknown,🇨🇦 VACANCY🇨🇦 🇨🇦VACANCY🇨🇦 🇨🇦 VACANCY🇨🇦 WhatsApp or Contact +233533176594 We're a title organizations called AFRICA LINKS TRAVEL AND WORK,0
https://www.tiktok.com/@theworldlywonderer/video/7549490785096437014,Unknown,Right now Ghana seems to be schizophrenic,0
https://www.tiktok.com/@theworldlywonderer/video/7549490785096437014,Unknown,"So, they accept deportees but cry at Nigerians. Tufiakwa. Brainwash",0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,Dang all the good food is in Texas 😍😍,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,not me finding out that my cousin has a restaurant through tiktok!,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,that's not far from my house. I'll have to check it out,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,I’ve never had African food but I some how crave it,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,Their presentation is so good! Africa represent 🤍,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,Girl I thought this was in Richmond Virginia 🥺🥺🥺🥺🥺🥺💔💔💔💔💔💔💔💔💔💔💔💔,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,77407??? I’m there 😭😭😭💕💕💕 go egg eaters!!!!,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,Location please,0
https://www.tiktok.com/@houstonsgotspice/video/7393384009956461867,Unknown,Im trying to convincd hubby that 2 hours and 51 minutes one way really ain't bad 😩,0
https://www.tiktok.com/@naanadonkorarthur/video/7549489893332880695,Unknown,may our legend rest in perfect PEACE 💔💔,0
https://www.tiktok.com/@naanadonkorarthur/video/7549489893332880695,Unknown,"who heard ""cerebrate"" before coming to the comment section ?",0
https://www.tiktok.com/@naanadonkorarthur/video/7549489893332880695,Unknown,Okay,0
https://www.tiktok.com/@naanadonkorarthur/video/7549489893332880695,Unknown,Nyame nhyira wo paa mommy,0
https://www.tiktok.com/@naanadonkorarthur/video/7549489893332880695,Unknown,that's good😍,0
https://www.tiktok.com/@naanadonkorarthur/video/7549489893332880695,Unknown,💕💕💕💕💕💕,0
https://www.tiktok.com/@naanadonkorarthur/video/7549489893332880695,Unknown,❤️❤️❤,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,19 year in Ghana by now anka yaanom adi no dadaada,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,the gidigidi in Ghana is because of the sun 😂😂😂 y’adwene aseɛ,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,"I got American visa but I Don't like America ,I want Russian visa",0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,You sure say dem born her for usa cos the twi dey flow,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,I am Davison from Ghana but currently in Dubai I am interested,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,How are you doing,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,look at how she's speaking twi nice ❤️❤️❤️,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,she is my crush 💕💕,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,Hello dear,0
https://www.tiktok.com/@miltexiabblessed/video/7354528547081293099,Unknown,nice to meet u to,0
https://www.tiktok.com/@msefah55/video/7550419605018234117,Unknown,Yyy do u like black sherif mooo,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,All u need is a blanket! These overpriced “baby carriers” are so unnecessary,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,"its an African thing, we do it in different styles too",0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,I'm not the smartest guy but why not in the front so u can see the child,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,here in Kenya we kundîka😅,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,"Beautiful child! Wrapping baby on back is done all over africa,she knows what she's doing.",0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,you can take a girl out of Ghana....😂👏,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,she wraps like us Ugandans☺️☺️☺️,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,Mommy you are so pretty !!!,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,Gonna make it hard to drive 😂,0
https://www.tiktok.com/@supermomakos/video/7328810757531929898,Unknown,I'd be so scared I'd drop him,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,babe that was uuuu??? I WAS ON MY FEET ALLLLLL NIGHT CUZ OF U,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,"Once you hear Shatta Waleeee, it’s gone 🚀",0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,Active 🔥🔥🔥🔥,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,Stonebwoy see this one di33 he go vex ooo🤣🤣,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,swear? lemme book a trip,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,What’s the name of the second song?,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,It’s a huge African community in the DMV.,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,The intro alone is mad 😂,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,yes come back for independence wai,0
https://www.tiktok.com/@djnadwa/video/7545125788706721046,Unknown,2nd song id? 💯💯,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,"massa, this road is around Goaso🤣🤣🤣.. western region.",0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,So ECG won't off the light? i hate promise and fail oo 😩😡,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,Even if it's evil forest kraa I will still come 😂😂,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,this is kutukrom in the western region around prestea,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,this guy should pray for his job cos this is unprofessional,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,Make we see car number😂😂,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,"those areas are farming zones, the roads are like that because of the farming machines.",0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,His red eyes is the road color tells you this man is very tired in one of Ghana village.,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,Those saying it’s not America then it’s where Ghana we get Amazon car for delivery 😂,0
https://www.tiktok.com/@tr3nding_2/video/7526524222152199480,Unknown,better than our major roads,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,Not the joy ointment 😂😂,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,Remember u asked for them,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,you know the vibe 🥰😂,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,Joy Ointment killed me😂😂,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,I love it 😂😂😂. Ghanaian mothers for you,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,"Turkey berries aka Kwaw nsusaa, Yaa asntewaa or samantr)ba",0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,For joy,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,wow 🤣🤣🤣,0
https://www.tiktok.com/@official.the.o/video/7211731969183321390,Unknown,very necessary 😂,0
